,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address,Price
3672,90160.69097362264,3.3957586593669253,5.942341759096639,2.15,34010.04982622941,"8934 Kristen Fall Suite 814
Gibbsview, DC 34096",1273988.4829565596
3673,84289.79500114666,7.76205926304979,7.94618461935355,4.09,42768.45809803518,"3999 Laura Lakes
Barnesport, FM 49833",2120888.345209633
3674,84226.16640951639,7.981053999605892,7.934351162477792,5.01,30167.233427025934,"725 Wood Flats
Lake Josephtown, MO 38832-8878",1877941.971423074
3675,71270.84203333054,5.425916411662374,7.691914338668772,6.28,40130.807938360966,"5123 Jonathan Trail Suite 532
West Micheal, WY 72230-4641",1331897.4568409575
3676,73998.97604731687,5.702047486919294,4.779414719276269,3.2,49947.48099076038,"PSC 8727, Box 9505
APO AE 83389-7909",1133126.4838613546
3677,67270.83974458536,4.614316577842327,7.350019504033883,4.5,33036.30334372848,"USNS Gates
FPO AP 00484",993637.089730268
3678,70933.39880461908,5.335397147927793,6.005656489951434,3.16,40092.336158490514,"167 Anderson Hill
New Charleshaven, MA 94790",1088634.962087134
3679,76901.90460986475,6.050385263612763,7.565420673866861,5.46,50668.14136448388,"Unit 3973 Box 2809
DPO AE 61808-1106",1727592.6372201012
3680,80077.93050188168,5.739521832646616,7.437009144975367,4.5,30774.394305079863,"PSC 1954, Box 1271
APO AP 28196",1603342.6692674868
3681,85281.68717766502,6.860059982417704,6.807331847663506,2.47,22887.721893838458,"5037 Peterson Unions
South Robertstad, CO 27533",1381536.933945742
3682,68368.03677705594,5.830974842766687,7.061030830322856,5.13,22033.116961125543,"652 Watson Path Suite 152
Melindabury, OK 63979-5988",796289.306909297
3683,82982.76422797635,6.333260676370884,6.860573239165675,4.38,44531.759455931184,"636 Joseph Walk Suite 052
Robertview, MH 98978-1111",1666462.6220384506
3684,79550.64138413596,6.637633898062718,7.531227670803419,4.05,43636.50449088458,"4126 Walker Meadows
Lake Derrickton, MD 06453-1751",1626321.3209583594
3685,65973.38432002487,6.397171887390756,9.00776828203455,3.38,40765.39798523255,"61483 Petersen Summit
Lake Arthurborough, AS 27692-7206",1382810.7056157028
3686,60904.45073045333,4.03577660340173,6.476941994129888,2.45,33078.149959904935,"9538 Brown Shores Suite 555
Leeview, PW 44296",586381.5473253077
3687,72314.85338936049,4.9403913137926745,7.692426833293735,6.45,35998.31948464268,"49252 Moore Falls
South Courtney, VI 01371",1094792.0032017026
3688,73185.62020608578,5.814261734524429,6.967134874676647,4.5,54680.644419695294,"Unit 1448 Box 4395
DPO AA 25685",1462360.60087787
3689,77969.99352332516,5.359050538137819,8.133114034205407,4.08,29941.39892114893,"546 Joseph Wells Suite 161
Laneberg, NC 15051-8273",1519415.3527275834
3690,51741.870969719545,7.6940687224767315,4.406835937850689,2.45,32730.929711979712,"107 Archer Inlet
South Megan, ME 03090",768152.7910253734
3691,70881.43560623728,4.916935740173652,7.6322834734144624,4.28,36040.20672690043,"50791 Kim Harbor Suite 017
Lake Tony, NY 05606",1049661.038846639
3692,79412.83547174576,6.087360168695928,7.481321112226407,3.26,17568.733760583364,"764 Timothy Turnpike
North Audreymouth, TX 02395",1383031.332366437
3693,74085.68864251144,5.885577419064753,7.81324239653672,5.35,32481.521774708795,"0464 Bradley Ports Suite 645
Lanemouth, OR 49432",1574181.7317531754
3694,57869.26847957714,5.6252986036848815,7.601621870584266,3.39,31818.932565129653,"67127 Castillo Row
South Brittany, GU 31115-2304",886815.9435970848
3695,52866.90182743893,6.595790348048527,5.767253271528123,4.34,31925.899584471856,"160 Andrew Trace
Huangland, IA 01242",772310.2278261484
3696,76357.53075674821,7.7188618691715165,5.488894385603912,2.43,26657.542957976133,"01321 Brown Street
Lake Natalie, IA 98426-5711",1257101.592892312
3697,88090.37432225187,4.192968843877994,7.503210113234896,4.34,55833.58222943252,"912 Michael Well
Lake Taylor, AK 56349",1641473.6623413602
3698,69180.01606879848,6.583566247134919,5.51489720479704,2.29,38114.52632973797,"PSC 3697, Box 8763
APO AE 94374-1248",1400111.496727653
3699,64882.15624507157,4.898796695247389,7.569374864498196,6.05,32807.85440456764,"USCGC Keith
FPO AP 73230",840124.8423453172
3700,76751.88141806598,5.255407345087201,8.20598004485136,3.16,32295.765486559267,"3793 Marilyn Junctions
Erinmouth, AK 45337-0177",1448995.1146448432
3701,67724.04774613322,7.951003194335827,6.524053597890479,4.24,61916.135537629016,"7655 Gomez Plains Apt. 360
South Karen, IA 23499-8371",1998368.740697701
3702,67683.20307373602,6.170045659787897,5.908719870278113,3.18,31420.29923568729,"899 Aguirre Corner Apt. 026
Brownborough, AR 91532",949879.9338885004
3703,72138.87048244949,7.163640935330664,8.485778262707221,5.45,35799.638274321755,"156 Conner Lane
East Brittany, MI 26733",1629983.8467032425
3704,82903.96939007624,6.030294656064103,6.22641197305533,2.36,44146.224809999694,"45150 Wilson Fall
Jeremymouth, AR 62315-4902",1452736.786962771
3705,65071.025310055375,5.4703152983688685,7.652105771739088,5.08,27613.89666999558,"22237 Michael Falls
Dakotaland, DC 01706",942166.50902854
3706,71060.40601468351,5.718838986628194,7.2227296559765986,4.34,34814.58559096665,"5611 Matthew Avenue
Lake Kevin, FM 72963-8891",1260241.3960622712
3707,66197.67376650736,5.790273451415628,5.895335123876549,4.19,55849.46922258366,"16466 Mason Roads Apt. 483
New Danaberg, RI 19799",1244916.547543288
3708,68503.4855372007,4.403549080588143,8.41955983066545,4.42,34699.25817641274,"80906 Michael Grove Apt. 103
South Denise, KS 86144",1289082.3630250026
3709,98468.2536411164,7.035383394761093,6.629233450463285,3.05,50676.31240393803,"USNV Hoffman
FPO AA 45311-5701",2275455.305532437
3710,55932.05268387101,7.218309145223245,6.020201205065965,4.0,42488.30999955216,"089 Wilson Forks Suite 185
East Gina, PA 98785-6132",1262017.792059947
3711,65837.116937774,6.304585289573843,6.503945884315761,4.09,18249.72059543581,"098 Marissa Village Apt. 996
Tinatown, SC 06354-8234",1025908.9140528344
3712,80732.17130198711,8.151365563918835,7.106488518585781,6.23,28954.6977303776,"4131 Jones Neck Apt. 808
Lake Jamesmouth, VI 37688",1625703.074745697
3713,79498.39413438046,6.9884141038812775,5.955308380720228,2.34,41484.508125309934,"43119 Julia Street Suite 420
Jorgebury, MS 26196",1632943.3488277283
3714,78739.22459723338,6.528647477143442,6.332676904959189,2.28,28884.041636671034,"16110 Ashlee Lock
Solomonchester, OH 75313-3236",1450624.523999585
3715,72630.00940418939,5.737895717996549,4.71106043058696,3.03,45888.87423106533,"5310 Spencer Camp Apt. 208
Lake Jameschester, ND 76287-2286",1160397.8217300237
3716,72288.67520295737,6.599434696688808,7.979877823699213,5.11,39146.9204990548,"20276 Kelsey Plains Apt. 162
New Angiefort, DE 15768-7899",1564125.2379417687
3717,92360.15230020307,5.425680444961299,6.526961813496812,3.04,55728.977400604745,"97537 David Haven
New Erica, UT 71979-9149",1596440.1139360054
3718,50442.2664276524,4.767997509758809,7.2482877536706205,6.07,33439.80668431201,"0645 Arroyo Trail
East Michelle, LA 07906-8981",644142.4756618709
3719,65935.61260941223,5.073181886074263,8.261632225705547,4.16,36262.4269048276,"7168 Morgan Viaduct
West Paulchester, KY 61596",1060440.595655847
3720,61577.42775016241,6.543617443344137,6.847702229246549,2.27,34810.291083173164,"900 Soto Extension
New Darrellview, NM 85693-1736",1115394.393195597
3721,73060.84622597464,5.293682310622208,6.312252808472887,4.16,22695.69548034303,"5224 Lamb Passage
Nancystad, GA 16579",905354.9139602784
3722,82185.46990441789,5.21991775497558,5.3431819256373085,4.19,29258.98875767532,"Unit 4395 Box 2223
DPO AE 68423-9498",1162735.2719242666
3723,62917.321243374354,5.4690105796781765,6.024523188388942,2.14,36845.30501343821,"7706 Sara Wells
Williamsonberg, MO 07089",849153.1225282919
3724,69699.51876567467,6.670701548642996,8.239588501733211,3.06,47248.8140473671,"01484 Wright Plains
Nicolemouth, GU 35434",1736442.4799782694
3725,56281.205225260994,5.269657862708466,7.851383670479492,6.27,29141.739776707705,"8263 Shaw Ridges Suite 890
South Evanland, AZ 95568-4663",962501.9015215624
3726,79706.96305765743,5.067889591058972,8.219771123286257,3.12,39717.81357630952,"064 Hayley Unions
Nicholsborough, HI 44161-1887",1556786.6001947748
3727,72416.48089734305,6.162244128021196,7.2689535203414914,4.44,6805.740783110475,"75158 Michael Pike
Orozcobury, CA 40636",997452.5008867657
3728,54474.576296501466,6.09436305482182,7.459029642460242,4.47,21409.354747640617,"0693 Hall Overpass
New Patricia, DE 34344",803270.1278367852
3729,63879.68072546611,4.87719325874391,7.117112138563462,4.39,56266.97405521184,"85285 Kayla Walks
Garnerberg, MA 84386",1224454.5474260356
3730,74286.58228547995,7.1012700175400205,6.336485312955539,2.44,33439.44416297308,"8181 Lindsey Port Suite 426
Lambertchester, PW 76810",1604207.6842766178
3731,51668.55526357796,5.745559668859071,7.276102285673177,5.39,34668.399783109504,"2411 Deanna Parkways Suite 204
West Theodore, NE 88598-8169",999408.251057222
3732,70564.86257638421,5.14661808549447,6.597994260437804,4.5,38376.46825413315,"3862 Jones Plains Suite 613
Lake Linda, ME 52695",1014226.2985707616
3733,57353.15435674696,8.075447920117234,5.678555483410878,4.44,16906.421720581668,"88404 William Cape Apt. 249
Dawsonhaven, MA 21219-3496",798892.5150396761
3734,71784.47362488059,5.557437326380133,6.017354465025719,2.23,30364.32419277164,"167 Maldonado Hollow
South Mirandaside, HI 77673",859078.6477175562
3735,75291.06395720085,5.387352926083598,7.295145800743628,4.06,48224.13913542709,"74152 Lauren Ferry
North Robertton, AS 43153",1657667.3321639488
3736,75287.52728081457,6.796332428978412,8.493990921467994,3.29,39219.52987830679,"458 Jonathon Plains
Clarkside, PW 13227-6404",1813043.926135564
3737,59060.69827737125,6.255893937931318,8.787824665014575,4.04,42956.53944156406,"4907 Christopher Greens
Richardmouth, MP 06446",1361872.2910159142
3738,66989.73177792282,5.126392437033464,5.544031749704153,3.13,37017.09634823565,"Unit 1169 Box 9437
DPO AE 46067-0818",873588.1296870057
3739,69604.42775449029,7.006155745699362,7.568819656479881,6.37,40684.07771531618,"50340 Parker Islands Apt. 276
North Alexis, NV 71995-9163",1704126.8763504997
3740,48692.28195837687,5.201388085025993,7.424669294985798,5.38,40082.43599671096,"85113 Hatfield Ranch Apt. 061
Buckview, NC 31570",836339.8169458734
3741,57838.74462834478,2.7976190270628174,7.93294710382264,3.45,37771.433260578415,"78852 Alvarado Spur
Deanside, AS 09133-3395",589969.6429279258
3742,71893.42934261798,5.826870235956906,7.103995531251477,3.39,40364.19314506623,"05664 House Tunnel
New Morganshire, MT 38939",1270047.528129398
3743,75117.04294920928,6.0362748619545625,6.538110935097446,2.22,43976.03106015688,"PSC 7442, Box 6234
APO AP 13017",1378937.877384443
3744,65192.10563493747,6.275508702438973,8.01788918114772,4.47,26228.39457735813,"2223 Andrew Branch Suite 214
New Willie, UT 93661",1174747.5505841346
3745,56161.3461227217,6.425912799834473,7.065434330888747,5.37,46485.0511821945,"7595 David Village
Phillipchester, NJ 96227-7495",1140187.6814552995
3746,65068.55452854044,4.710401083279812,6.455829822769823,2.31,29647.56430588002,"854 Jessica Junction Suite 225
North Elizabethmouth, RI 11478-9460",691941.396588547
3747,62554.55457167506,5.553856475699772,6.2869283554544255,4.36,39403.959917647786,"842 Bryan Branch Apt. 031
Foxborough, MT 33830",923971.5832050658
3748,71172.48906137358,5.7804192725611285,6.102667946963831,4.16,23264.37052460332,"93861 David Village Apt. 086
North Richardshire, OR 12991-5274",887739.4321039205
3749,66300.5052834895,6.671579547990643,8.282587473528086,6.13,38501.95509617417,"27274 Gordon Street
West Loriland, NC 74388",1467910.5694426084
3750,67672.94127360423,6.334180260785713,7.781972592301737,3.13,39902.45965211378,"36614 Fisher Forges Apt. 509
Leeview, MH 89420-6646",1550931.0678444891
3751,81699.17667455616,6.347296491970853,7.333742043739152,3.43,19502.02714419978,"762 James Lake
Philiphaven, FL 02184",1387864.8896270732
3752,78926.16508152652,5.163521342869885,6.424496498427375,2.43,34478.065923184324,"04415 Angela Street
Lake Timothy, NC 51744",1151211.9086728864
3753,52575.81517492219,7.13371941713148,7.173698881863384,4.06,41828.57961688685,"8803 Jackson Ramp
South Thomasland, RI 09631-6361",1237224.8587518162
3754,51480.41340112528,6.198157645783813,8.73259388181097,5.23,29802.71070743416,"3528 Gray Harbors Suite 412
Ericberg, GA 34088",987973.8927878812
3755,54648.28607264855,5.531123591209044,8.461380840349209,4.09,20270.541945446264,"80371 Timothy Views
Abigailborough, MN 16645",714822.5871702337
3756,76149.69359095264,7.241230672447085,6.632118775513332,3.42,31566.96054863133,"043 Ryan Junctions Suite 853
North Joanna, IA 67146-0005",1457672.90568856
3757,88556.00597995601,4.899267763761107,6.584651802552838,4.0,59262.53929837246,"6322 Hayes Tunnel
South Vanessa, WY 61577",1900999.54590532
3758,63780.04015205968,5.044290161875439,5.890387970539634,4.1,32010.22811011815,"79718 Daniel Common Suite 368
East Sean, ND 25047-3039",769851.8034373517
3759,65354.14001097117,5.756912711637456,6.923891860101048,3.36,33946.93546209219,"41950 Navarro Light
East Amanda, ME 66433-0001",1205114.2302070523
3760,54725.202867294334,5.571957615695241,7.222152718460933,5.15,26993.357243311875,"36307 Rice Port
Port Ethanshire, OR 78905",722115.124273698
3761,62769.03468342016,5.571587865622468,7.780985803741661,4.45,43314.1610825856,"63543 Jackson Knolls
Lake Lori, VT 96312",1178553.6161792604
3762,66667.32548539343,6.6460669176361975,8.348953132924079,6.29,37198.29197986914,"USNS Thomas
FPO AE 22417",1502451.1137147066
3763,65984.75064485827,6.512270085009224,6.316480020228284,2.38,21867.47693989448,"01818 Wilson Spurs
West Andreaton, SD 69568-7005",954746.5764328244
3764,68631.712533481,5.1523229891210764,6.732551727246403,3.05,39635.82873515773,"PSC 6229, Box 7831
APO AA 50489-4427",1115721.6869790882
3765,38122.524488262905,6.3361089421009655,7.762550883071808,5.12,38067.552184144304,"783 Stacey Glen
West Katherineberg, NV 67007-1370",899609.3001428025
3766,53287.99207222874,5.755609226659856,7.162322376317367,3.32,45152.014268008046,"0205 Rose Crescent
East Ritaside, MD 10967",1116902.3448930443
3767,61134.78903279131,5.510088341280161,6.430482045315747,4.04,49167.475978076334,"696 Morales Mount
North Stephaniefurt, IL 15970-0880",1052567.6986714758
3768,47129.09814997941,6.022050134443494,7.035695848432209,4.21,34721.16280787358,"877 Turner Roads Apt. 106
Snyderborough, FM 50487-7898",779962.1010215052
3769,67511.12733496088,6.671741423249201,6.801278162438053,3.36,23162.54733803269,"3419 Smith Orchard Suite 230
Port Jacob, DC 58275-0126",1096052.8677200165
3770,64044.189620242665,4.581613523277381,5.875689351590417,4.1,32940.794781501514,"23881 Paula Point Apt. 188
Blairtown, AS 70161-8820",724121.6733840894
3771,91935.36685231984,6.483290626859978,7.700597345915144,4.37,50112.82022427879,"51671 Steven Motorway
New Troy, DC 34208-1742",2092949.8613406112
3772,63007.44680597657,6.58181011642453,5.210848293705902,4.17,27688.047002990097,"697 Bautista Spur
New Jamesfurt, NC 57137-7072",819027.5986834953
3773,50041.12522364283,5.981267362521763,8.699555304269369,3.08,68311.69582174483,"300 Jamie Freeway
South Marioshire, MI 12514-5439",1626676.4900791012
3774,82866.39918139989,4.605077350951944,7.826402729644556,4.03,41166.860307179246,"6490 Mary Mill
Murphyburgh, IN 82508",1618994.2764446654
3775,69801.45175741432,6.269076340178336,7.691926960068628,4.38,37852.54170536105,"049 Justin Manor
Burkehaven, AL 38105",1578737.4363400638
3776,77050.18055768285,6.286364384350496,5.9483920944663335,4.05,47171.910300609554,"88791 Richards Parkway
Shirleyborough, AK 40270-8587",1581817.4067967194
3777,61795.4765418705,7.055011858391651,6.905424845802887,4.01,40719.126791546136,"16804 Patrick Lodge Apt. 946
East Bradley, SD 93895",1245788.3028062156
3778,68214.14095022637,6.833278659386085,7.619593756902457,5.29,37311.66414199766,"2079 Little Flats Suite 920
East Stevenville, MA 36496",1706291.9905593214
3779,64749.79548135708,7.221284712627074,8.40898111241021,4.39,49537.3453120124,"4293 Abigail Tunnel
West Brandi, ND 75636",1781211.4141488497
3780,54226.29130574894,5.370173557959287,7.505222178033667,4.33,35596.82457802596,"0527 Dixon Port Suite 914
Davisland, UT 33069",814240.281598352
3781,67424.49083439031,6.5570290104721645,9.512477058780853,3.19,37721.32476338605,"5752 Kimberly Run
South Seth, GU 83042-8433",1613037.5089371018
3782,75819.79878463515,6.697936534503447,6.377735418564598,4.11,28938.79513158034,"916 Brady Trafficway
Smithland, IA 21092-0828",1373106.5665929231
3783,74253.44319413943,4.404914661960602,5.280332632219748,3.25,44939.67255611734,"0850 Jamie Extensions
Veronicaville, ID 52481",1039794.7674478192
3784,73148.51334204621,6.480392099977356,4.595996065830649,4.39,40372.165669788585,"24144 Beth Bridge
Ryanstad, WA 53480-7998",1038939.523246861
3785,70021.88143017597,5.402040221372158,7.689611153688003,4.28,26767.53164612576,"8414 Kent Falls Suite 147
South Mckenzieport, AR 72905",1136347.792319244
3786,62124.47543860784,5.030342162416486,6.724091037730287,4.01,20478.630441231555,"363 Smith Road
West Allison, NY 64334",700903.5639179513
3787,66214.17376385246,6.271330822753542,7.102589265361559,4.16,47831.69197437104,"USNS Sweeney
FPO AE 18592",1322782.7602694822
3788,65567.85918452834,5.1847753921955215,6.544099248729102,4.22,44057.149664796736,"033 Jennifer Squares
Lake Seanmouth, SC 57286-2829",928538.7847562184
3789,56901.09377167588,6.805948234194566,6.474248437010568,3.0,13704.3507537682,"484 Adrian Circles
Aprilberg, OH 84325-9197",787039.6446794184
3790,53112.278060523386,5.1386518154851055,6.325363470975339,4.25,40367.38387092572,"4158 Drew Plains Apt. 975
Ericaview, MP 60784",685503.9902718081
3791,67187.99149972407,6.709910289490964,8.563431452886345,3.13,50485.19154277537,"388 Gonzalez Crossroad Suite 660
South Mallory, TX 71466-5465",1661592.7891103032
3792,60664.897136314285,5.5042942094805865,7.384769882468697,6.2,37712.83942228927,"50565 Austin Pike Apt. 382
Noblefort, GA 64078-9562",1029273.2785955656
3793,61475.25536206918,6.5783306746872725,7.656511671464959,6.37,31437.51486125884,"597 Brock Haven
New Alexisberg, MH 24498-5838",1224397.4272492656
3794,57889.32984183588,5.076125193471063,6.609567160575218,4.0,27588.355851411437,"08356 Franco Glen Apt. 405
Leeberg, WA 61075",578593.5339451779
3795,87499.1257433985,6.403472865690027,4.8360907779524895,4.02,40815.199679477744,"Unit 2096 Box 9559
DPO AE 80983-8797",1568700.5855257383
3796,48498.14027438989,5.127825655170804,8.737025148784058,3.04,30749.644393288087,"944 Emily Keys Apt. 888
New Markshire, CA 98115",602209.5750471331
3797,76788.62438718748,5.472493192302131,6.395768938281866,4.21,35936.05672417512,"52045 Darrell Walk
East Shannon, WV 79583-1252",1443907.7473837263
3798,65984.2969071486,5.56092910093242,5.7728513403736965,2.18,40976.78682819642,"99244 Murphy Trace
Jonesfort, MH 08157-7083",1016526.5937435456
3799,62162.62812636909,6.223896597469925,7.289358524641456,6.43,47747.36389931532,"71010 Parker Mountain Apt. 263
Carterburgh, GU 54230-0036",1393100.4226061562
3800,82268.08199494664,6.357539657616703,8.095024773898706,3.5,39549.8010018077,"816 Hernandez Camp
Stephenhaven, LA 39337-3239",1712929.6543371202
3801,104702.7242570266,5.575523166877064,6.932106077559912,3.22,22560.52713453413,"14230 Douglas River Suite 570
Conniechester, MT 04172",1742431.6630896688
3802,75034.52363574503,5.781936693292447,5.521846997025461,3.28,25348.471269603804,"247 Gray Loop
Guerreroburgh, MA 24294",1086447.5106632377
3803,76150.05021719116,5.892386367442385,7.450708573768381,5.07,31443.04433364667,"0484 Fischer Parkways
West Karenland, ME 35904-3424",1309922.8541763353
3804,69277.8912498076,6.142591681366374,7.811724470630432,5.15,43717.9130919397,"256 Sanchez Ports Apt. 057
Johnmouth, PA 69763",1415073.6141811854
3805,51797.303183030286,4.692821270474616,7.373720468265952,4.14,30640.17617201056,"USNV Price
FPO AP 84761",491085.8259962853
3806,71373.97903539959,5.466350329009458,7.104610564519239,5.32,51509.599291698665,"206 Hayden Pass Apt. 154
Mendozastad, SC 79371",1512542.441077839
3807,63858.0794960975,5.476039766989327,7.140330542135965,5.4,23808.179069723432,"8114 James Inlet Suite 307
West Laurashire, LA 72150",1036782.2448843296
3808,86640.80159927002,6.0479217440119015,5.652140784173146,3.03,22432.139832000244,"542 Fleming Lakes Suite 229
Lake Jenniferborough, OK 25958-8585",1306207.1106829576
3809,67100.06890737066,6.884826406994362,6.47815219311912,2.44,27456.64493437836,"5829 Tucker Landing Apt. 091
Lake Dennisburgh, SD 85755",1199144.7879332034
3810,62184.53937490796,4.925757744705552,7.427689115369719,6.22,26008.309123638628,"62280 Taylor Drive Apt. 014
Sarahburgh, GU 68004",873048.3196423554
3811,59306.92663127496,7.47746190783741,7.4965622874968,4.23,34886.246784215466,"34787 Garner Valley
Ramosville, PR 77053",1363623.0442083713
3812,86401.89381222962,5.744152361328021,5.833799708787987,3.36,38799.4323195174,"194 Peterson Lake Apt. 475
Perrybury, LA 53216",1385749.141348653
3813,69577.13762233034,6.019581363015393,8.103829663288458,5.05,48122.1019507328,"8363 Michael Manor
Welchbury, WY 49675",1565931.1916819147
3814,62130.62308264668,7.026087470809535,6.642123242190246,4.37,40847.89133444984,"9370 Higgins Villages
New Shawnton, MP 90345-6052",1283480.4394007365
3815,58822.04320816885,5.131804628119363,8.500956441010644,5.28,34141.832008966514,"153 Adams Place
Jessicaton, SC 29102",868314.4735625429
3816,71778.0261758923,5.921279707119613,7.411044617431997,4.0,37634.04131607081,"85747 Harris Trace Suite 578
Christinabury, KS 18787",1404622.0861056014
3817,72750.48450966206,8.105157806883028,7.265063058361621,4.11,36050.83957725239,"235 Thomas Hollow
Wilsonbury, KY 47401-6920",1587350.293656894
3818,78050.96982777538,5.234044767850818,6.2903058884706295,4.15,27789.748516297328,"2606 Stout Inlet
Port Brenda, SC 59596-5906",1075596.5865851988
3819,65256.139228176486,6.538228900253367,6.895255218693983,3.24,37875.20166021464,"25358 Stevens Inlet
Olsonton, MD 97980-7025",1389763.8215262156
3820,60770.07430788488,6.695838781025548,6.982130878816018,2.07,38047.13038231267,"1529 Mary Flats
East Amberberg, NY 70047-7365",1278365.7674917756
3821,74182.50577479284,5.4324023967406765,7.224551565626558,3.14,14659.994260598032,"8863 Hernandez Park
Yeseniamouth, IA 07741-8905",790721.3677899047
3822,76142.11982869102,4.050263912953094,8.534409789904457,4.0,41931.468299081775,"96599 Santos Causeway Apt. 231
Port Paula, MA 16824",1392793.8142437506
3823,59124.12487855777,6.420174476892928,8.016993185161075,4.49,36442.99498256369,"6786 Vance Manors
Turnerton, AR 10936-6251",1472337.6992163174
3824,63445.86436275188,6.943529139879057,7.8527596879291535,5.49,46462.31347827719,"7188 Amy Hill Suite 618
New Paulafort, MT 74422-1891",1510883.777351386
3825,71613.75150950918,3.937577625527591,8.249169756751142,5.39,36925.99738897962,"770 Allen Estate Suite 706
Finleyton, MA 88434",1188255.081499023
3826,70969.90210264188,4.90181779874016,6.396268005904592,3.18,24833.64614509016,"8016 Hicks Alley Apt. 735
Nicoleside, WV 73615-4795",925566.331316076
3827,58083.43234335716,5.574115561710677,6.587956937193755,3.37,30541.77661260404,"937 Wells Knoll
West Kaylaside, CO 65859-4651",762130.4622501581
3828,77098.86887000699,7.757390330145929,6.246758845062968,3.5,46478.521608580784,"586 Lori Rapids
South Melissa, SC 90542",1637649.904770942
3829,59878.06935321452,5.486063019505209,6.693434359372676,4.01,44212.90534512637,"68714 Griffin Crest Suite 457
Port Andrew, NV 01079",920498.9373832784
3830,57697.07537902082,5.858178750526459,6.806409386944318,2.15,18281.73777236868,"54614 Guzman Wells Suite 563
Kevintown, NY 58622",759360.6547692231
3831,75557.97394577847,5.536337682056817,6.702128240095444,2.01,41866.357763142936,"8900 Elizabeth Summit
Hernandezville, NJ 28393-7348",1415349.649667964
3832,62016.6860517005,5.762634689336332,7.791948979005997,3.45,35750.28631328743,"PSC 0939, Box 2872
APO AE 84646",1040607.3120545676
3833,86962.9577160288,6.520076377906567,5.332060288787363,4.17,50350.95921929255,"USS Taylor
FPO AA 80749",1798521.604522182
3834,60049.859966183525,5.659088296677284,7.817119618664101,4.5,41798.66542148766,"8607 Mary Islands Suite 956
North Russell, MA 04668",1384787.457430071
3835,66943.79999336343,4.213793597121173,6.826493607848889,3.03,28984.51021023504,"340 Peggy Village Suite 573
Tammyview, TX 20289",786257.7826468865
3836,59082.00095238604,4.980779889075697,6.772892690145312,3.43,33462.67269336682,"776 Shawna Port Suite 508
Burkeshire, DE 16725-8223",783818.6820390386
3837,58566.3997230001,5.595076666647282,8.140274546404012,5.1,53152.349472660266,"3950 Miles Station Apt. 465
East Gregory, NC 40017-4558",1375951.0644420425
3838,86849.84442320287,5.689341577023879,6.1812278612311005,3.01,45178.467683511175,"6522 Mark Pines Suite 273
Clarkborough, MO 71914",1675062.8906871276
3839,49618.58649122304,6.8095829777196055,7.413471563360035,6.4,47311.326512172265,"7098 Hopkins Junctions Suite 360
Gordonton, TN 95727",1030016.6447495208
3840,78700.97127497723,6.9277940052690745,7.266297175560207,4.35,35193.91648163236,"50073 Karen Radial
South Lorimouth, MI 99290-5854",1456969.5768219477
3841,66765.44515549108,4.976354640937939,6.098750129746664,2.11,38064.17691328129,"187 Jones Viaduct
Lake Melissa, WV 15831",994897.1126378578
3842,49623.97433578628,6.849401148937429,6.568940230532437,4.13,48251.9983371593,"Unit 9871 Box 9037
DPO AP 37275-9289",1092809.5966868077
3843,60880.583869524686,6.083347824650576,7.10210911300952,3.06,42877.51748680959,"3052 Karen Rue
North Mark, MP 46431-8517",959416.4366620412
3844,62946.42009887149,6.1338147983375935,6.973450286358421,2.3,42312.08201543181,"8383 Newman Rapid Suite 842
Bradbury, WV 21515-8372",1261491.4253835727
3845,56296.49972935166,6.345097993599144,8.17787946804254,3.15,31165.04595424651,"8317 Karen Ranch Apt. 775
Duranhaven, RI 51074-4650",1092130.9813980083
3846,50768.39659731103,5.172956405958388,8.017690841851952,6.19,32501.300314706383,"94169 Rachel Ranch
East Catherineport, SD 70475-4606",842777.9924727185
3847,94459.69621989178,6.162734040007303,8.695915270421322,3.05,33515.82879157567,"03325 Dawn Mills Suite 936
Markshire, AZ 71469-5209",2081869.2835028644
3848,52193.01731044957,6.3341287467267575,7.4403320715618175,5.11,45134.84195531337,"1661 Lynn Grove
Floresbury, ID 25268",1107077.912966575
3849,83307.29545786197,6.3205570297650135,6.446436812785135,4.34,37963.34189056817,"38922 Clark Spring Apt. 000
West Cindy, KS 91072",1584317.752692729
3850,69340.56037186299,5.046605747451025,6.7375266617083325,4.01,30726.379447596737,"742 Smith Shore
West Sabrinaport, RI 45426-0765",994107.8898057408
3851,79504.65958664808,6.505108814267796,7.554076285204776,4.1,42677.284918495374,"106 Colon Courts
South Brittanystad, MO 22511-2522",1741105.6409449903
3852,55554.79674749461,5.849590798385939,7.75336965441512,5.03,44903.44532265245,"206 James Point
Leslieville, NV 63556",994517.045335133
3853,74158.67190456443,4.942336938792396,7.585177714015606,3.44,41003.956154668085,"Unit 9060 Box 7328
DPO AA 09770-7230",1336858.5103599608
3854,55795.38072910769,6.663034956757264,6.9827782347220335,2.34,26448.033973118043,"8837 Daniel Wells Suite 168
Heatherton, ME 49081-0303",903665.2036911576
3855,68482.91036241828,4.949845163844291,7.536690958782813,4.26,37366.85980424864,"3569 Smith Bridge Apt. 321
East Jasonmouth, NY 92817",1123991.977280772
3856,39653.77003073781,5.205089396936177,6.951617256864557,2.32,40275.5993256843,"58979 Jimmy Place Apt. 907
East Bryanbury, MN 53535",395901.2500673755
